id,latitude_deg,longitude_deg
FLCC,-8.428730011,29.80590057
FLCH,-16.78300095,27
FLCP,-13.55830002,32.58720016
FLCS,-10.53299999,32.06700134
FLCU,-15.053957,25.985673
FLE,37.284,-77.3448
FLEA,-11.63570023,29.73590088
FLEB,-11.10340023,30.33819962
FLEC,-14.11349964,30.12949944
FLED,-14.83300018,30.08300018
FLEE,-10.53569984,33.40719986
FLEF,-11.1342001,30.01720047
FLEG,-12.44999981,29.4829998
FLEH,-12.11699963,29.45000076
FLIK,-10.11699963,32.63299942
FLJK,-15.6334,29.6036
FLKB,-9.798060417,29.0916996
FLKE,-12.57279968,27.89389992
FLKG,-13.47410011,25.01409912
FLKJ,-16.45000076,23.36700058
FLKL,-14.9982996,22.64539909
FLKO,-14.80000019,24.78300095
FLKS,-10.2166996,31.13330078
FLKU,-16.5,22.41699982
FLKW,-14.45059967,28.37919998
FLKY,-8.524999619,30.66300011
FLKZ,-12.81190014,32.06489944
FLLA,-13.14169979,28.42499924
FLLC,-15.41380024,28.33069992
FLLD,-12.28600025,33.18600082
FLLG,-10.24530029,29.91399956
FLLI,-17.82180023,25.8227005
FLLK,-14.37479973,23.24950027
FLLO,-16.9829998,26.4829998
FLLS,-15.33080006,28.45260048
FLMA,-11.13700008,28.87260056
FLMB,-17.36700058,27.18300056
FLMF,-13.25889969,31.93659973
FLMG,-15.25450039,23.16230011
FLMK,-13.61699963,29.38299942
FLML,-12.56519985,28.29430008
FLMO,-16.28300095,27.5170002
FLMP,-11.89920044,31.43470001
FLMU,-16.7670002,25.18300056
FLMW,-11.65400028,24.43099976
FLMZ,-15.861332,27.828324
FLNA,-15.96580029,25.93330002
FLND,-12.99810028,28.66489983
FLNL,-15.76500034,26.43190002
FLNY,-14.5685997,30.83410072
FLPA,-13.43999958,25.7859993
FLPE,-14.2167,31.2256
FLPK,-9.3697,30.128
FLPO,-13.57600021,24.22999954
FLRO,-9.52682972,31.23749924
FLRU,-15.08300018,29.63299942
FLRZ,-15.7255,29.3021
FLSE,-13.198,30.2398
FLSH,-11.20090008,31.74819946
FLSJ,-11.23270035,24.31640053
FLSN,-16.113,23.2982
FLSO,-12.9005003,28.14990044
FLSS,-17.47629929,24.30470085
FLSW,-12.17370033,26.36510086
FLT,62.45259857,-157.9889984
FLWA,-12.85490036,27.07220078
FLWB,-13.76640034,27.51729965
FLWC,-13.35529995,26.60059929
FLWD,-13.64540005,25.4218998
FLWE,-13.96420002,24.4605999
FLWF,-12.21720028,27.4904995
FLWG,-11.9126997,25.68440056
FLWW,-12.45040035,32.25699997
FLYA,-11.36530018,29.54809952
FLZB,-13.537018,23.108092
FM-0001,7.376259804,143.9080048
FM-ULI,10.0198,139.789993
FM43,-12.2560997,49.25419998
FMBI,-18.19580139,49.348526
FMCH,-11.5337,43.2719
FMCI,-12.29810047,43.76639938
FMCN,-11.71080017,43.2439003
FMCV,-12.13169956,44.43030167
FMCZ,-12.8046999,45.28110123
FMEE,-20.88710022,55.51029968
FMEP,-21.32089996,55.42499924
FMMA,-19.02899933,47.17179871
FMMC,-20.35539029,45.54337263
FMME,-19.83922148,47.06371307
FMMG,-18.70127324,44.61492062
FMMH,-19.83300018,48.79999924
FMMI,-18.7968998,47.47880173
FMMJ,-17.46447896,48.32671165
FMMK,-18.80500952,45.2734673
FMML,-19.68670082,44.54190063
FMMN,-19.56279945,45.45080185
FMMO,-18.04999924,44.03300095
FMMP,-17.65457302,48.21444511
FMMQ,-19.58300018,48.8030014
FMMR,-17.85008346,44.92046714
FMMS,-17.09390068,49.81579971
FMMT,-18.10950089,49.39250183
FMMU,-17.47610092,43.97280121
FMMV,-20.28470039,44.31760025
FMMX,-18.75967656,46.05406523
FMMY,-19.383333,48.95
FMMZ,-17.79537761,48.44258308
FMNA,-12.34939957,49.29169846
FMNC,-16.16390038,49.7737999
FMND,-14.65170002,49.62060165
FMNE,-13.18840027,48.98799896
FMNF,-15.19999981,48.48300171
FMNG,-15.58428647,47.62358665
FMNH,-14.99940014,50.32020187
FMNJ,-13.645705,48.459427
FMNL,-14.62969971,47.76380157
FMNM,-15.66684174,46.35123253
FMNN,-13.31210041,48.31480026
FMNO,-16.10169042,45.35883665
FMNP,-16.07226934,47.64416456
FMNQ,-16.7445303,44.48248386
FMNR,-15.43669987,49.68830109
FMNS,-14.27859974,50.17470169
FMNT,-16.7510644,47.61901617
FMNV,-13.37580013,50.00279999
FMNW,-14.8987999,47.9939003
FMNX,-15.83304941,48.83328438
FMNZ,-13.484816,48.632702
FMSA,-21.81489102,46.91402435
FMSB,-21.60698376,45.13602018
FMSC,-21.04630493,44.94041204
FMSD,-25.03809929,46.95610046
FMSE,-23.27430785,46.12498283
FMSF,-21.4416008,47.11169815
FMSG,-22.80529976,47.8205986
FMSI,-22.4047202,46.16493702
FMSJ,-21.42610525,44.31650877
FMSK,-22.11969948,48.02170181
FMSL,-24.23569475,45.30452728
FMSM,-21.20179939,48.35829926
FMSN,-21.70000076,43.73300171
FMSR,-21.75390053,43.37549973
FMST,-23.38339996,43.72850037
FMSU,-23.35076659,47.58170128
FMSV,-23.7329998,44.38899994
FMSY,-24.6996994,44.73419952
FMSZ,-22.29644235,44.5315361
FN17,-16.23839951,14.32600021
FN18,-14.72749996,15.01399994
FN19,-9.653050423,13.26060009
FNAM,-7.86221981,13.11610031
FNBC,-6.269899845,14.24699974
FNBG,-12.60900021,13.40369987
FNBL,-14.105106,21.45083
FNCA,-5.596990108,12.18840027
FNCB,-8.133000374,14.5
FNCC,-10.110278,19.287304
FNCF,-8.783610344,17.98970032
FNCH,-7.358890057,20.80470085
FNCM,-8.217000008,15.36699963
FNCT,-12.4792,13.4869
FNCV,-15.16030025,19.15609932
FNCX,-8.373609543,18.92359924
FNCZ,-11.89309978,22.91640091
FNDB,-6.900000095,15.13300037
FNDU,-7.400889874,20.81850052
FNE,-8.549277778,147.0858333
FNGI,-17.0435009,15.68379974
FNHU,-12.80889988,15.76049995
FNKU,-12.40460014,16.94739914
FNLB,-12.37119961,13.53660011
FNLK,-8.445727348,20.73208618
FNLU,-8.858369827,13.23120022
FNLZ,-9.115960121,18.04929924
FNMA,-9.525090218,16.31240082
FNME,-14.6576004,17.71980095
FNMO,-15.26119995,12.14680004
FNMQ,-6.030280113,15.13689995
FNNG,-7.754509926,15.2876997
FNPA,-10.72200012,13.76550007
FNPB,-7.300000191,15.93299961
FNSA,-9.689069748,20.43190002
FNSO,-6.141089916,12.37180042
FNSU,-11.16790009,13.84749985
FNTO,-7.146389961,14.24860001
FNUA,-10.71580029,22.23110008
FNUB,-14.92469978,13.57499981
FNUE,-11.76809978,19.89769936
FNUG,-7.603069782,15.02779961
FNWK,-11.42640018,15.10140038
FNXA,-16.7553997,14.96529961
FNZE,-7.259439945,12.86310005
FNZG,-7.716939926,21.35820007
FOGB,-0.1075,11.9438
FOGE,-2.400000095,11.36699963
FOGF,-1.282999992,10.61699963
FOGG,-1.883000016,11.93299961
FOGI,-2.433000088,11
FOGJ,-0.182999998,10.75
FOGK,-1.184610009,12.44130039
FOGM,-1.84513998,11.05669975
FOGO,1.543110013,11.58139992
FOGQ,-0.665214002,13.67310047
FOGR,-0.704388976,10.24569988
FOGV,2.150000095,12.13300037
FOOB,2.075639963,11.4932003
FOOC,1,9.583000183
FOOD,-1.532999992,13.2670002
FOOE,1.01699996,13.93299961
FOOG,-0.711739004,8.754380226
FOOH,-1.574730039,9.26268959
FOOI,-1.9223,9.3092
FOOK,0.579210997,12.89089966
FOOL,0.458600014,9.412280083
FOOM,0.782999992,11.55000019
FOON,-1.656159997,13.43799973
FOOR,-0.826667011,12.74860001
FOOS,-2.532999992,9.767000198
FOOT,-2.849999905,11.0170002
FOOY,-3.4584198,10.67407608
FOY,8.3513,-10.2269
FPPR,1.662940025,7.411739826
FPST,0.37817499,6.712150097
FQ49,-21.16449928,34.56069946
FQAG,-16.18186951,39.94521713
FQBI,-25.26598549,33.23859787
FQBR,-19.79640007,34.9076004
FQCB,-14.815,36.529999
FQCH,-19.15130043,33.42900085
FQFU,-14.91860008,33.62829971
FQIA,-25.9971447,32.92935181
FQIN,-23.87639999,35.40850067
FQLC,-13.27400017,35.2663002
FQLU,-15.03310013,40.67169952
FQMA,-25.92079926,32.57260132
FQMD,-11.6729002,39.56309891
FQMP,-11.36180019,40.35490036
FQMR,-13.22509956,37.55210114
FQNC,-14.48820019,40.71220016
FQNP,-15.10560036,39.28179932
FQPB,-12.99176216,40.52401352
FQPO,-26.82855225,32.83770752
FQQL,-17.85549927,36.86909866
FQSG,-15.60270023,32.77320099
FQTT,-16.10479927,33.64020157
FQUG,-14.70460033,34.35240173
FQVL,-22.01840019,35.31330109
FQXA,-25.03779984,33.62739944
FR-0001,47.72527695,7.34499979
FR-0002,48.5933342,7.704999924
FR-0003,48.79777908,7.77694416
FR-0004,48.87250137,7.48638916
FR-0005,48.74555588,7.351110935
FR-0006,48.5372467,7.721718788
FR-0007,48.07500076,7.338056087
FR-0008,48.57583237,7.740555763
FR-0009,43.8069458,-1.255555987
FR-0010,43.91666794,-1.156944036
FR-0011,43.48305511,-1.477777958
FR-0012,44.63138962,-1.16277802
FR-0013,43.71250153,-1.040277958
FR-0014,43.89333344,-0.486110985
FR-0015,45.19175339,0.731562018
FR-0016,43.3270607,-0.329896986
FR-0017,43.19633865,-0.616007984
FR-0018,45.13578033,-0.659582973
FR-0019,45.30278778,-0.937886
FR-0020,43.12120819,-0.742491007
FR-0021,43.82222366,-1.111111045
FR-0022,44.90024948,1.223124027
FR-0023,45.00694275,-1.164721966
FR-0024,44.82749939,-0.604444027
FR-0025,43.77777863,-0.919444025
FR-0026,45.05295563,-0.662249982
FR-0027,44.79999924,-0.574167013
FR-0028,43.73333359,-1.177778006
FR-0029,46.56666565,3.333333015
FR-0030,45.75694275,3.091943979
FR-0031,48.19194412,3.306389093
FR-0032,47.58333206,4.900000095
FR-0033,47.25,4.06666708
FR-0034,47.80444336,3.557777882
FR-0035,46.3144455,4.812222004
FR-0036,46.98138809,3.122221947
FR-0037,47.86222076,4.558055878
FR-0038,46.46500015,4.109722137
FR-0039,47.49555588,4.344443798
FR-0040,46.80500031,4.448888779
FR-0041,46.65000153,4.333889008
FR-0042,47.3172226,5.02694416
FR-0043,46.77833176,4.859167099
FR-0044,46.85638809,3.154166937
FR-0045,47.98110962,3.386667013
FR-0046,48.3805542,-4.491666794
FR-0047,47.74972153,-3.378056049
FR-0048,48.63888931,-2.008332968
FR-0049,48.72277832,-3.46527791
FR-0050,48.49083328,-2.751111031
FR-0051,47.66611099,-2.747221947
FR-0052,47.98527527,-4.096109867
FR-0053,48.40353012,-4.529566765
FR-0054,48.20277786,-3.820555925
FR-0055,48.1230545,-1.696110964
FR-0056,47.99666595,2.774444103
FR-0057,47.36055756,1.731943965
FR-0058,47.60472107,1.342499971
FR-0059,47.08416748,2.435277939
FR-0060,48.72750092,1.384721994
FR-0061,48.41999817,1.504721999
FR-0062,46.79944229,1.69749999
FR-0063,47.83499908,1.918889046
FR-0064,47.3488884,0.709167004
FR-0065,48.9738884,4.369443893
FR-0066,48.71666718,4.60194397
FR-0067,48.63166809,4.949443817
FR-0068,49.76250076,4.697500229
FR-0069,49.22583389,4.018610954
FR-0070,49.0233345,3.984999895
FR-0071,48.72499847,3.833333015
FR-0072,49.02500153,3.906944036
FR-0073,49.27524567,4.011281013
FR-0074,48.8516655,3.967221975
FR-0075,46.67722321,5.548288822
FR-0076,47.08333206,5.472221851
FR-0077,46.90055466,6.359722137
FR-0078,47.22583389,5.964167118
FR-0079,48.9991684,1.674999952
FR-0080,48.91771317,2.02325201
FR-0081,48.59555435,2.48111105
FR-0082,48.79888916,2.453610897
FR-0083,48.95555496,2.520833015
FR-0084,48.83722305,2.361388922
FR-0085,48.88277817,2.354444027
FR-0086,49.06687164,2.096982002
FR-0087,48.98194504,1.863888979
FR-0088,48.81420135,2.253890038
FR-0089,48.83944321,2.170278072
FR-0090,48.78353882,2.071650028
FR-0091,49.0577774,2.144721985
FR-0092,48.7496109,2.104070902
FR-0093,42.45888901,3.160000086
FR-0094,43.19111252,2.341110945
FR-0095,43.3413887,3.255000114
FR-0096,43.61360931,3.882221937
FR-0097,43.63000107,3.849721909
FR-0098,43.194168,3.051667
FR-0099,43.17361069,2.990833044
FR-0100,45.51638794,1.203055978
FR-0101,45.17027664,1.534167051
FR-0102,45.26666641,1.766667008
FR-0103,45.81388855,1.237777948
FR-0104,45.95500183,1.751389027
FR-0105,45.54277802,2.312222004
FR-0106,46.1333313,1.883332968
FR-0107,45.18333435,1.450000048
FR-0108,45.99361038,2.208889008
FR-0109,48.64472198,6.151389122
FR-0110,48.6707077,5.929310799
FR-0111,49.11222076,6.721666813
FR-0112,49.53138733,5.786110878
FR-0113,48.68527985,6.192500114
FR-0114,49.09111023,6.231389046
FR-0115,43.0027771,-0.083333001
FR-0116,43.63138962,0.573333025
FR-0117,43.60388947,2.239166975
FR-0118,42.95277786,1.611111045
FR-0119,44.35889053,2.551944017
FR-0120,43.02527618,1.617499948
FR-0121,43.61305618,1.399999976
FR-0122,43.37388992,1.725556016
FR-0123,43.56138992,1.448611021
FR-0124,50.72305679,1.628888965
FR-0125,50.41833115,1.564167023
FR-0126,51.03749847,2.396667004
FR-0127,50.41444397,1.663056016
FR-0128,50.70360947,2.254722118
FR-0129,50.60416794,3.034444094
FR-0130,50.91805649,1.794999957
FR-0131,50.38833237,2.336944103
FR-0132,50.37540817,2.909708977
FR-0133,50.36222076,3.037777901
FR-0134,49.6538887,-1.639999986
FR-0135,48.69250107,-1.342221975
FR-0136,49.20628357,-0.355012
FR-0137,49.63888931,-1.611111045
FR-0138,49.04123688,-1.443439007
FR-0139,48.42527771,0.083889
FR-0140,48.74666595,-0.017778
FR-0141,48.7670517,0.610323012
FR-0142,48.84999847,-1.583333015
FR-0143,49.68512344,-1.909953952
FR-0144,48.86633301,-1.575721979
FR-0145,49.53335571,-1.881705999
FR-0146,49.10527802,-1.10611105
FR-0147,49.42468643,0.223594993
FR-0148,49.59999847,1.533332944
FR-0149,48.72499847,0.836111009
FR-0150,49.85359192,0.631259978
FR-0151,49.97222137,1.213889003
FR-0152,48.7444458,0.891667008
FR-0153,49.44060135,1.111109972
FR-0154,49.74305725,0.385556012
FR-0155,49.35023117,0.980581999
FR-0156,49.52472305,0.184722006
FR-0157,49.4766655,0.30250001
FR-0158,46.89014816,-2.088155984
FR-0159,47.04222107,-0.895833015
FR-0160,47.27583313,-2.236666918
FR-0161,47.49027634,-0.554166973
FR-0162,47.24555588,-0.059443999
FR-0163,48.06666565,-0.783333004
FR-0164,46.85372925,-1.830569029
FR-0165,46.7282257,-2.35029888
FR-0166,47.20897675,-1.553406954
FR-0167,49.73249817,3.214764118
FR-0168,50.1016655,1.83138895
FR-0169,49.38972092,2.795556068
FR-0170,49.36999893,3.335278034
FR-0171,49.62611008,3.237499952
FR-0172,50.1538887,2.353332996
FR-0173,49.2472229,2.458055973
FR-0174,49.87277985,2.253611088
FR-0175,46.5605545,0.382777989
FR-0176,45.74777985,-0.654999971
FR-0177,45.6333313,-1.060832977
FR-0178,46.1590004,-1.142591953
FR-0179,46.31611252,-0.458332986
FR-0180,45.63416672,0.117778003
FR-0181,46.83416748,0.555555999
FR-0182,43.45000076,5.216667175
FR-0183,43.082699,5.933806
FR-0184,43.42250061,5.048056126
FR-0185,44.04666519,5.02583313
FR-0186,43.92027664,4.79888916
FR-0187,43.53472137,5.442222118
FR-0188,44.90638733,6.632778168
FR-0189,43.43972015,6.751667023
FR-0190,43.61972046,6.928888798
FR-0191,43.11861038,6.111944199
FR-0192,44.55749893,6.073332787
FR-0193,43.4030571,6.066389084
FR-0194,43.69749832,7.226110935
FR-0195,43.28944397,5.403889179
FR-0196,43.6894455,7.241666794
FR-0197,43.11333466,5.89805603
FR-0198,43.3805542,5.364999771
FR-0199,43.58805466,7.132222176
FR-0200,43.54654312,6.955675125
FR-0201,43.26777649,6.551943779
FR-0202,43.54388809,4.951943874
FR-0203,43.62277985,7.028333187
FR-0204,43.1333313,5.929999828
FR-0205,43.28666687,5.603888988
FR-0206,45.41500092,6.633056164
FR-0207,44.91444397,4.904167175
FR-0208,45.0419426,5.021944046
FR-0209,44.61416626,4.397500038
FR-0210,46.0055542,4.693056107
FR-0211,45.56416702,5.913332939
FR-0212,45.66944504,6.368610859
FR-0213,45.47611237,4.515555859
FR-0214,45.2416687,4.665832996
FR-0215,45.8955574,6.131667137
FR-0216,45.48361206,6.53555584
FR-0217,45.9347229,6.641666889
FR-0218,45.91444397,6.863056183
FR-0219,46.13694382,4.701666832
FR-0220,44.35805511,5.149722099
FR-0221,45.97000122,6.94444418
FR-0222,45.65694427,6.376111031
FR-0223,46.00333405,6.696667194
FR-0224,46.00388718,6.690278053
FR-0225,45.88138962,5.757500172
FR-0226,45.4113884,4.391666889
FR-0227,45.74422073,4.884532928
FR-0228,45.20083237,5.745555878
FR-0229,45.67388916,5.908888817
FR-0230,46.35805511,6.132500172
FR-0231,46.22083282,4.988889217
FR-0232,45.59000015,5.536943913
FR-0233,46.39666748,6.595555782
FR-0234,45.45722198,6.967778206
FR-0235,45.02500153,6.121110916
FR-0236,45.98333359,6.716667175
FR-0237,45.42416763,4.371388912
FR-0238,45.09999847,5.68333292
FR-0239,45.88472366,6.93055582
FR-0240,44.90972137,5.022500038
FR-0241,46.14860916,6.581943989
FR-0242,45.3767183,6.276919693
FR-0243,45.93888855,6.895833015
FR-0244,46.39083481,6.511943817
FR-0245,45.4327774,6.991666794
FR-0246,42.900002,1.275
FR-0247,43.076942,0.001944
FR-0248,42.83833313,0.664444029
FR-0249,43.15555573,0.995278001
FR-0250,42.95249939,0.135278001
FR-0251,42.86305618,0.515277982
FR-0252,42.78472137,0.545000017
FR-0253,42.8955574,0.100556001
FR-0254,43.77777863,6.906943798
FR-0255,44.313889,6.074444
FR-0256,46.07805634,4.547222137
FR-0257,42.65416718,2.038888931
FR-0258,45.16666794,5.987500191
FR-0259,46.02083206,6.449999809
FR-0260,45.35139084,6.488889217
FR-0261,42.66249847,2.166666985
FR-0262,45.08750153,6.145833015
FR-0263,45.6791687,3.788888931
FR-0264,44.41389084,6.373055935
FR-0265,42.60833359,2.011111021
FR-0266,42.76250076,0.022221999
FR-0267,45.34111023,5.886110783
FR-0268,44.99861145,6.24583292
FR-0269,42.88833237,0.498888999
FR-0270,45.94166565,7
FR-0271,45.16055679,6.138888836
FR-0272,45.4916687,6.775000095
FR-0273,45.42499924,6.894443989
FR-0274,45.16249847,6.166666985
FR-0275,45.90833282,6.983333111
FR-0276,45.84583282,6.849999905
FR-0277,45.89166641,6.9375
FR-0278,45.98333359,7
FR-0279,45.10833359,6.322222233
FR-0280,44.42277908,5.644166946
FR-0281,42.99388885,-0.029167
FR-0282,42.47777939,2.047221899
FR-0283,42.83722305,0.502222002
FR-0284,44.17166519,7.163055897
FR-0285,45.87361145,6.425000191
FR-0286,45.39777756,4.583333015
FR-0287,42.8666687,1.138332963
FR-0288,44.83666611,5.962500095
FR-0289,42.83610916,0.272222012
FR-0290,44.89166641,2.956943989
FR-0291,47.91666794,6.830555916
FR-0292,45.27222061,6.266666889
FR-0293,45.4655571,6.934721947
FR-0294,44.82500076,5.233333111
FR-0295,44.805557,5.753611
FR-0296,42.57500076,2.038888931
FR-0297,42.58055496,2.025000095
FR-0298,46.1902771,6.762499809
FR-0299,42.79277802,0.462500006
FR-0300,42.53055573,2.00416708
FR-0301,45.2416687,6.216667175
FR-0302,45.18888855,6.253056049
FR-0303,42.89222336,0.299721986
FR-0304,45.95000076,6.586111069
FR-0305,44.13972092,6.548333168
FR-0306,44.1230545,6.559999943
FR-0307,44.11500168,6.538610935
FR-0308,42.85194397,0.848888993
FR-0309,45.28194427,6.573610783
FR-0310,45.12111282,6.419444084
FR-0311,45.44166565,6.418056011
FR-0312,45.60722351,6.709722042
FR-0313,45.45055771,6.883333206
FR-0314,-22.34869957,40.35150146
FR-0315,49.906744,2.295928
FR-0316,49.449339,2.068497
FR-0317,48.620279,2.457238
FR-0318,48.809506,2.35622
FR-0319,43.880125,5.319045
FR-0320,46.461913,-1.241447
FR-0321,45.039722,1.485556
FR-0322,43.86661,6.463966
FR-0323,48.5438226,6.4419119
FR-0324,50.53854731,2.034846259
FR-0325,50.6232,2.4161
FR-0326,45.96559,0.7394783
FR-0327,46.2851266,4.88604
FR-0328,50.0002501,3.94482
FR-0329,43.05666,2.22633
FR-0330,48.72388242,-3.027055
FR-0331,45.55381746,0.55850029
FR-0332,47.17772466,6.813583374
FR-0333,48.15127783,7.53767252
FR-0334,46.359444,3.2680555
FR-0335,46.66369277,5.761492252
FR-0336,47.52591046,-1.841292622
FR-0337,44.51415003,1.592502594
FR-0338,44.744167,1.618333
FR-0339,47.43944444,-0.93583333
FR-0340,47.895556,6.755278
FR-JCA,43.5359993,7.037360191
FSAL,-7.00478,52.7262
FSAS,-9.74222,46.506802
FSDA,-5.417,53.299999
FSDR,-5.6967,53.6558
FSFA,-10.1096,51.176102
FSIA,-4.674339771,55.52180099
FSL,-18.1321,125.7873
FSMA,-6.17416,53.144402
FSN,42.221,-87.817
FSPL,-5.85916,55.383301
FSPP,-4.319290161,55.69139862
FSSB,-3.72472,55.205299
FSSC,-7.13457,56.278198
FSSD,-3.80222,55.666901
FSSF,-4.583,55.950001
FSSR,-5.11722,53.312199
FTTA,9.144439697,18.37439919
FTTB,10.28810024,15.3810997
FTTC,13.84700012,20.84429932
FTTD,8.624409676,16.07139969
FTTE,14.5170002,20.89999962
FTTF,17.16699982,21.56699944
FTTG,12.19999981,21.46699905
FTTH,9.3979,16.3125
FTTI,13.23890018,18.31329918
FTTJ,12.13370037,15.0340004
FTTK,12.38300037,17.06699944
FTTL,13.44330025,14.73939991
FTTM,12.16699982,18.67499924
FTTN,11.0340004,20.27400017
FTTP,9.378060341,14.92500019
FTTR,20.45000076,16.58300018
FTTS,10.4829998,16.71699905
FTTU,14.14560032,15.31439972
FTTY,17.91710091,19.11109924
FTTZ,21.45000076,17.04999924
FUB,-6.1518,150.6264
FV76,-19.01079941,30.02519989
FV77,-16.910101,30.2423
FVAB,-18.195092,32.675326
FVAE,-16.66699982,31.2329998
FVBB,-22.20000076,30.01670074
FVBI,-17.6480999,27.31749916
FVBL,-21.91699982,31.46699905
FVBM,-16.81699944,28.35000038
FVBO,-18.21699905,30.13299942
FVBU,-20.01740074,28.61790085
FVCC,-17.43300056,30.29999924
FVCD,-16,28.89999962
FVCE,-17.5170002,30.85000038
FVCH,-20.20669937,32.62829971
FVCM,-18.299999,29.979444
FVCN,-16.73410034,31.12199974
FVCP,-17.75160027,30.92469978
FVCR,-17.68300056,27.89999962
FVCV,-19.03300095,30.89999962
FVCZ,-21.00810051,31.57859993
FVDA,-17.0049,30.8961
FVDE,-18.10000038,26.71699905
FVDU,-18.28300095,31.4829998
FVED,-18.7670002,29.78300095
FVFA,-18.09589958,25.8390007
FVFG,-16.70000076,28.66699982
FVFI,-20.535814,29.256185
FVGB,-16.958341,30.358828
FVGD,-20.89999962,29
FVGO,-18.20000076,28.91670036
FVGR,-18.97750092,32.45080185
FVGT,-19.9829998,30.5
FVGW,-19.54999924,29.7329998
FVHA,-17.93180084,31.09280014
FVHP,-18.20000076,31.7329998
FVHY,-21.04999924,31.66699982
FVIN,-20.08300018,28.70000076
FVIP,-16.9071,30.8003
FVIT,-18.29999924,29.88299942
FVKB,-16.51980019,28.88500023
FVKK,-18.93330002,29.84280014
FVKW,-20.79999924,31.81699944
FVKZ,-20.91699982,28.4829998
FVLA,-17.93300056,30.95000076
FVLG,-17,29.63299942
FVLU,-18.08300018,27.86700058
FVMA,-18.18300056,31.46699905
FVMB,-16.16699982,30.56699944
FVMD,-16.76919937,31.55979919
FVMF,-18.7329998,27.53300095
FVMH,-21.231,32.3336
FVMK,-17.71699905,30.41699982
FVML,-17.9604,27.1184
FVMN,-15.7670002,29.38299942
FVMS,-20.21699905,32.36700058
FVMT,-17.43190002,32.18450165
FVMU,-18.99749947,32.62720108
FVMV,-20.05529976,30.85910034
FVMW,-17.64999962,31.79999924
FVNY,-19.7329998,32.43299866
FVOT,-16.98480034,32.67269897
FVPL,-20.4829998,27.78300095
FVRA,-20.16699982,32.83300018
FVRE,-16.96699905,29.56699944
FVRT,-21.2329998,30.7329998
FVRU,-18.53300095,32.13299942
FVSC,-19.0291996,29.72190094
FVSE,-17.96699905,29.21699905
FVSH,-20.28949928,30.08819962
FVSN,-21.33300018,28.5170002
FVSV,-17.91699982,25.81699944
FVSX,-18.16699982,28.85000038
FVSY,-16.63299942,30.64999962
FVTA,-16.824147,28.443215
FVTB,-16.911231,28.426079
FVTD,-19.95000076,31.43300056
FVTE,-17.11700058,29.61700058
FVTJ,-20.31699944,32.34999847
FVTL,-19.43639946,29.86190033
FVTS,-19.7670002,27.7670002
FVTU,-21.93492508,29.19633865
FVWD,-18.61700058,31.58300018
FVWN,-18.62989998,27.02099991
FVWT,-18.36249924,26.51670074
FVYB,-16.946664,30.400914
FVYT,-19.70000076,28.85000038
FVZC,-19.03300095,29.71699905
FVZK,-20.335499,31.451845
FWB,36.698497,-93.402249
FWBG,-16.58329964,35.11669922
FWCB,-10.43330002,34.25
FWCD,-10.55000019,33.79999924
FWCL,-15.67910004,34.97399902
FWCM,-14.30690002,35.13249969
FWCS,-13.37580013,33.86449814
FWCT,-9.699999809,33.26699829
FWDW,-12.51830006,34.13190079
FWDZ,-14.383,34.317001
FWKA,-9.953570366,33.89300156
FWKB,-10.830489,33.508844
FWKG,-13.0145998,33.46860123
FWKI,-13.7894001,33.78099823
FWKK,-12.91699982,34.26699829
FWLE,-13.9659996,33.7018013
FWLK,-12.08300018,34.73300171
FWLP,-13.05000019,33.15000153
FWMC,-13.80000019,32.90000153
FWMG,-14.4829998,35.26699829
FWMY,-14.08360004,34.91970062
FWMZ,-11.88300037,33.61700058
FWNB,-16.4829998,34.84999847
FWSJ,-16.91699982,35.25
FWSM,-13.7558927,34.58418846
FWSU,-16.269338,34.877216
FWTK,-14.21700001,34.53300095
FWUU,-11.44470024,34.01179886
FWZA,-15.38539982,35.3844986
FXBB,-29.42499924,28.66699982
FXKA,-29.36370087,28.52729988
FXKB,-29.38030052,28.49069977
FXLK,-29.89080048,28.65559959
FXLR,-28.85560036,28.05279922
FXLS,-29.78289986,28.31669998
FXLT,-29.00930023,28.85470009
FXM,70.1895,-146.0209
FXMA,-29.84059906,28.77639961
FXMF,-29.80109978,27.24360085
FXMH,-30.14450073,27.4708004
FXMK,-29.28179932,29.07279968
FXML,-29.33550072,29.18530083
FXMM,-29.46229935,27.55249977
FXMN,-29.54610062,28.27099991
FXMP,-29.58300018,28.68300056
FXMS,-29.68300056,28.79999924
FXMT,-29.78300095,28.7670002
FXMU,-29.30410004,27.50349998
FXMV,-29.81469917,28.80820084
FXNH,-30.06699944,27.86700058
FXNK,-30.02169991,28.19689941
FXPG,-29.12059975,28.50530052
FXQG,-30.40749931,27.69330025
FXQN,-30.11170006,28.6718998
FXSE,-29.91580009,29.03879929
FXSH,-29.73089981,28.76889992
FXSK,-30.03890038,28.37030029
FXSM,-29.83860016,28.05999947
FXSS,-29.26759911,28.5522995
FXST,-29.61700058,28.78300095
FXTA,-29.52280045,28.61580086
FXTB,-30.04999924,28.43300056
FXTK,-29.2329998,28.88299942
FYAA,-27.995,17.5966
FYAB,-26.77610016,19.63310051
FYAK,-28.4587,17.4645
FYAM,-23.65579987,19.35169983
FYAR,-22.46220016,14.97999954
FYAS,-26.69389915,16.31889915
FYAV,-28.1189003,19.83390045
FYBC,-26.5448,17.1816
FYBJ,-23.875,17.99110031
FYEK,-21.7866993,19.10610008
